rank,machine,target_date,base_date,prob,reliability,trade_type,method,sample_n,base_close,image,supports,found,open,high,low,close,diff,actual,hit
69,65,20260501,20260430,29.08,低〜中,弱トレンド,陰線2連続後,38,-314395,images/65.png,第1サポート:11867下(-326262),True,-314395.0,-297869.0,-320216.0,-301249.0,13146.0,陽線,的中
70,148,20260501,20260430,28.33,低〜中,弱トレンド,陽線1連続後,41,-384960,images/148.png,第1サポート:4698下(-389658) / 第2サポート:17304下(-402264) / 第3サポート:23051下(-408011),True,-384960.0,-384866.0,-397072.0,-396884.0,-11924.0,陰線,外れ
71,67,20260501,20260430,27.83,低,反発狙い・弱トレンド,陰線6連続後,6,-487730,images/67.png,第1サポート:6934下(-494664) / 第2サポート:12116下(-499846) / 第3サポート:19276下(-507006),True,-487730.0,-481039.0,-492907.0,-490259.0,-2529.0,陰線,外れ
72,111,20260501,20260430,27.83,低,反発狙い・要注意,陰線3連続後,9,-381075,images/111.png,第1サポート:189下(-381264),True,-381075.0,-381027.0,-390365.0,-390271.0,-9196.0,陰線,外れ
73,150,20260501,20260430,27.83,低,弱トレンド,陰線2連続後,27,-454348,images/150.png,第1サポート:94下(-454442),True,-454348.0,-446428.0,-461511.0,-446806.0,7542.0,陽線,的中
74,122,20260501,20260430,27.45,高,中立,陽線1連続後,41,-158697,images/122.png,第1サポート:14643下(-173340) / 第2サポート:17505下(-176202) / 第3サポート:23154下(-181851) / 第4サポート:26394下(-185091) / 最重要サポート:31196下(-189893),True,-158697.0,-158603.0,-178274.0,-178086.0,-19389.0,陰線,外れ
75,130,20260501,20260430,26.32,低,弱トレンド,陰線2連続後,22,-173330,images/130.png,第1サポート:188下(-173518),True,-173330.0,-156193.0,-173611.0,-158212.0,15118.0,陽線,的中
76,36,20260501,20260430,26.01,低,弱トレンド,陽線1連続後,73,-107937,images/36.png,第1サポート:2495下(-110432) / 第2サポート:6456下(-114393) / 第3サポート:15058下(-122995),True,-107937.0,-107464.0,-115998.0,-111175.0,-3238.0,陰線,外れ
77,66,20260501,20260430,24.5,低,反発狙い・要注意,陰線4連続後,10,-206832,images/66.png,第1サポート:2304下(-209136) / 第2サポート:5852下(-212684),True,-206832.0,-182546.0,-206491.0,-182818.0,24014.0,陽線,的中
78,128,20260501,20260430,24.5,低,反発狙い・要注意,陰線3連続後,10,-161477,images/128.png,第1サポート:10068下(-171545),True,-161477.0,-153261.0,-178753.0,-173542.0,-12065.0,陰線,外れ
79,147,20260501,20260430,22.0,低,弱トレンド,陰線1連続後,40,-145114,images/147.png,第1サポート:3263下(-148377) / 第2サポート:7349下(-152463) / 第3サポート:10421下(-155535) / 第4サポート:26766下(-171880) / 最重要サポート:39976下(-185090),True,-145114.0,-145020.0,-159480.0,-159292.0,-14178.0,陰線,外れ
80,123,20260501,20260430,19.5,低,弱トレンド,陰線2連続後,20,-376853,images/123.png,第1サポート:15175下(-392028),True,-376853.0,-376648.0,-404131.0,-403859.0,-27006.0,陰線,外れ
81,132,20260501,20260430,14.5,低,反発狙い・要注意,陰線5連続後,5,-216873,images/132.png,第1サポート:188下(-217061),True,-216873.0,-216779.0,-230722.0,-221755.0,-4882.0,陰線,外れ
82,116,20260501,20260430,8.5,低,反発狙い,陰線3連続後,10,-193793,images/116.png,第1サポート:1706下(-195499) / 第2サポート:20275下(-214068) / 第3サポート:26749下(-220542) / 第4サポート:38193下(-231986) / 最重要サポート:63723下(-257516),True,-193793.0,-193698.0,-213793.0,-213745.0,-19952.0,陰線,外れ
83,157,20260501,20260430,5.0,低,反発狙い・要注意,全体陽線率,3,-71879,images/157.png,第1サポート:2547下(-74426),True,-71879.0,-69155.0,-89625.0,-89437.0,-17558.0,陰線,外れ
